Lieu_ID,Lieu,Lieu_Proche_ID,Lieu_Proche,Distance
ChIJzXNG3Ehv5kcRrlMHyynIcWY,Café Kitsuné Louvre,ChIJdd2yjVhv5kcR40Ab9Db4mBI,Café Joséphine Restaurant Brasserie Paris 1,0.7021
ChIJ4-d1suBt5kcRPlfb8bwyyEs,Villette-Bar,ChIJN9N2BEpz5kcR1qawAt4pM7M,Diner Spectacle Paris,0.7022
ChIJa_K3mhFu5kcRghXV0KDSJCs,L'Archipel,ChIJX1-dVBBu5kcRiga19PxzXEs,Deux Point Zéro,0.7022
ChIJaWgKJv5x5kcRSETE-3c0lQM,Hôtel Jeanne d'Arc le Marais,ChIJQVKCRgNu5kcRzF0C9cQOqlY,Au Cœur du Marais,0.7023
ChIJuencRQ9y5kcRD991C3-8IMo,Le Gevaudan d’aligre,ChIJf4Se3fxz5kcRKZyObvX2aZE,Parisii,0.7024
ChIJtVGB2Ptx5kcRksrZW_InE_k,Le Corner Saint-Germain,ChIJN_kPqdlx5kcRtaAHsXLakmI,La Rhumerie,0.7026
ChIJPfxbd4xv5kcRr3Z8ecKNQsI,Windo Skybar,ChIJNw0JRO1v5kcRsWTbU05zck4,Hôtel Acacias Etoile,0.7027
ChIJNw0JRO1v5kcRsWTbU05zck4,Hôtel Acacias Etoile,ChIJPfxbd4xv5kcRr3Z8ecKNQsI,Windo Skybar,0.7027
ChIJB7CbigVw5kcReP-eWZofVRM,Platine Hôtel,ChIJC912hxxw5kcRgZIlxediBHY,Comptoir Principal,0.7029
ChIJ05Eq1kVu5kcRvq2tYBgjLfI,Dirty Dick,ChIJ7Ylc4Vhv5kcRZAgTOtQB0_Q,Mieux,0.7029
ChIJI3vbSOFx5kcR84E4IeL2LqI,Maison Colbert Meliá Collection,ChIJAfWJq95x5kcRv7__Mz-fnQg,Odéon Hôtel,0.7029
ChIJ7Ylc4Vhv5kcRZAgTOtQB0_Q,Mieux,ChIJ05Eq1kVu5kcRvq2tYBgjLfI,Dirty Dick,0.7029
ChIJC912hxxw5kcRgZIlxediBHY,Comptoir Principal,ChIJB7CbigVw5kcReP-eWZofVRM,Platine Hôtel,0.7029
ChIJqTEw_hhw5kcREzqGg44O1oo,La Plage Parisienne,ChIJFZfb3w1w5kcRZZzthobp5vE,Café Ella,0.703
ChIJFZfb3w1w5kcRZZzthobp5vE,Café Ella,ChIJqTEw_hhw5kcREzqGg44O1oo,La Plage Parisienne,0.703
ChIJ9epvyRxu5kcRFQ4pCiQFui4,Terres de Café,ChIJTwh-MwBv5kcRcRa_mxW51Rc,Causeries Paris - Specialty coffee & natural wine,0.7033
ChIJG5Qwtitu5kcRQ72uAe3noig,Restaurant du Musée d'Orsay,ChIJQ8Y8tTtu5kcRC76VEpxyI9o,Café Verlet,0.7033
ChIJTwh-MwBv5kcRcRa_mxW51Rc,Causeries Paris - Specialty coffee & natural wine,ChIJ9epvyRxu5kcRFQ4pCiQFui4,Terres de Café,0.7033
ChIJ86LYdi5u5kcRNtIqita-MVY,Librairie Galignani,ChIJ7ZNZMztu5kcRLrZCIDOuYYQ,Le Comptoir des Petits Champs,0.7035
ChIJy8kjMNFv5kcRqYG5I6-vvG4,Chez Françoise,ChIJv6UBKNlv5kcR3oIrH7Kp1cI,LE MALABAR - PARIS,0.7037
ChIJv6UBKNlv5kcR3oIrH7Kp1cI,LE MALABAR - PARIS,ChIJy8kjMNFv5kcRqYG5I6-vvG4,Chez Françoise,0.7037
ChIJ9U6hYYlx5kcRK-tY14IWOwM,AT 13 Ateliers du Théâtre,ChIJBxcyxidy5kcRPbbwibI67pk,Bibliothèque Marguerite Durand,0.7037
ChIJBxcyxidy5kcRPbbwibI67pk,Bibliothèque Marguerite Durand,ChIJ9U6hYYlx5kcRK-tY14IWOwM,AT 13 Ateliers du Théâtre,0.7037
ChIJVx1dljNu5kcRsu6FV_ARk7s,Le Beckett,ChIJpR9Nxy9u5kcRFQZ__EepSeo,Ebis,0.7038
ChIJ9yciWf1t5kcRUoE5AX6pQ_g,PLEIN CIEL APPEL,ChIJpe3_LuNt5kcRy1ErpOS4Rcw,Le Banco Bar,0.7038
ChIJaS3n2wtt5kcR6E5pupQrPoM,MK2 Cinémas,ChIJt9Awb1ht5kcRCr_4bEmnx_U,Désirée Café Cantine,0.7039
ChIJHxsFziJu5kcRij7nG-6-ap8,Bourse de Commerce - Pinault Collection,ChIJ_QwlZC9u5kcRi6OALXVubvc,Musée des Arts décoratifs,0.7041
ChIJ_QwlZC9u5kcRi6OALXVubvc,Musée des Arts décoratifs,ChIJHxsFziJu5kcRij7nG-6-ap8,Bourse de Commerce - Pinault Collection,0.7041
ChIJgVJbdP9v5kcRGbh8E9SiIHk,L'Almanach Montmartre,ChIJD0NFC5Rv5kcRs0KHKdtFOz0,La Couvée Montmartre,0.7042
ChIJD0NFC5Rv5kcRs0KHKdtFOz0,La Couvée Montmartre,ChIJgVJbdP9v5kcRGbh8E9SiIHk,L'Almanach Montmartre,0.7042
ChIJLT2FpZ9t5kcREV0W8cAHK3M,Voltaire,ChIJCZecYj5t5kcRBI3wGX2Z5sk,Roll in - Cinnamon rolls & Coffee,0.7047
ChIJCZecYj5t5kcRBI3wGX2Z5sk,Roll in - Cinnamon rolls & Coffee,ChIJLT2FpZ9t5kcREV0W8cAHK3M,Voltaire,0.7047
ChIJf8sWQ9Nv5kcRp1OObqyPZ0g,Place des Victoires,ChIJd6qENyNu5kcR3EMpmGoDmNU,Statue de Louis XIV,0.7048
ChIJIQJ9vkBu5kcRskFKdXztvT4,Paroisse Notre-Dame de Lorette,ChIJgWoRNjRv5kcR2422TYAEnyE,Restaurant L'Évadé Bistronomie Paris 9,0.7049
ChIJL4ereNVv5kcRYnPukBnR76g,Les Cours du Sept / cours de Théâtre à Paris,ChIJM09iLNVx5kcR-kq2TRlEHCQ,Histoire et Théâtre,0.705
ChIJM09iLNVx5kcR-kq2TRlEHCQ,Histoire et Théâtre,ChIJL4ereNVv5kcRYnPukBnR76g,Les Cours du Sept / cours de Théâtre à Paris,0.705
ChIJsSvXnXZu5kcRv9w32LsGC8c,"Hôtel Paris Louis Blanc - Gare du Nord, Paris 10",ChIJXUmzPedt5kcRm0pMcAFgfEk,Café Chéri,0.7051
ChIJXUmzPedt5kcRm0pMcAFgfEk,Café Chéri,ChIJsSvXnXZu5kcRv9w32LsGC8c,"Hôtel Paris Louis Blanc - Gare du Nord, Paris 10",0.7051
ChIJ53sVAQBx5kcR7GHpMjGo6ac,Tabac Librairie FDJ Thaï Hong,ChIJi___GExw5kcREaMQa13_BCs,LIBRAIRIE ANCIENNE et MODERNE B. FAURE,0.7053
ChIJb4r0m-Bx5kcRZd5U5QTviQg,Quartier Latin - Restaurant Pizzeria,ChIJCe2kw4tx5kcRsWvWE--Pn68,narro,0.7054
ChIJaUJihchx5kcRE3q51HrMYqY,Vesper - Restaurant & Cocktail Bar,ChIJ2cPxkN9v5kcRlucUf90FMxQ,Hôtel de Londres Eiffel,0.7056
ChIJ2cPxkN9v5kcRlucUf90FMxQ,Hôtel de Londres Eiffel,ChIJaUJihchx5kcRE3q51HrMYqY,Vesper - Restaurant & Cocktail Bar,0.7056
ChIJvYUb8jRu5kcRyZ1vTCNrPJU,Théâtre des Mathurins,ChIJu0Sg-TBu5kcRUIDfQSE4_yw,Harry's Bar Paris,0.7056
ChIJ86v9HWhx5kcRk3QtLZaQrlw,Tonton Becton I La table d'hôtes I Porte de Versailles,ChIJz_ZPBm1w5kcRxQUzgzaAdI0,La Petite Auberge,0.7057
ChIJNcQohf1t5kcRdjiPcjTVrLw,La Bonne Décision - Bar à cocktails - Bières & Tapas,ChIJJ9f6gwVu5kcRllvYGwoQGFM,La Ruée vers l'Orge,0.7057
ChIJtXayjTxu5kcRFkk75bko1WQ,Neoness Paris 2 Bourse-Opéra,ChIJCSWYbRhu5kcRNFPt08GrAOY,Le Café,0.7057
ChIJsyDPHBtu5kcRATQAiAIebug,Le Petit Atelier de Paris,ChIJk-rz2LMShqARjnvObCH2_18,Coffee Specialty Coffee,0.7057
ChIJ8Qq2vslv5kcRE-m8EAQl9T8,Librairie Fontaine Haussmann,ChIJMZFLxJdv5kcRXjbXWNqqQ9c,Café Mirette,0.7057
ChIJz_ZPBm1w5kcRxQUzgzaAdI0,La Petite Auberge,ChIJ86v9HWhx5kcRk3QtLZaQrlw,Tonton Becton I La table d'hôtes I Porte de Versailles,0.7057
ChIJraTAGYlx5kcRS6S9dML0ZxU,Au Calme,ChIJ0YySqo1x5kcRlZNERY7y1_A,Hôtel Coypel by Magna Arbor Paris,0.706
ChIJ0YySqo1x5kcRlZNERY7y1_A,Hôtel Coypel by Magna Arbor Paris,ChIJraTAGYlx5kcRS6S9dML0ZxU,Au Calme,0.706
ChIJ56tnwEFu5kcRfWMeHsjARF4,Restaurant franco-italien Il Cuoco Galante - Paris 9,ChIJOXD9HPZv5kcRIEiUeMz0p6o,Tempête,0.7062
ChIJxe_7Nihv5kcRbFerQNdaEp4,Alfred,ChIJ9-s9Jj5u5kcR7oJHm5aqgrA,Bar Les Ambassadeurs,0.7062
ChIJIaOR3_Bv5kcRmzE4cQu7-6c,LE SCOSSA - PARIS,ChIJAXv8juxv5kcRpssXcRXEprc,Beer Station,0.7064
ChIJB9uU7O9x5kcRV3wHaE_-tJc,Square des Arènes de Lutèce,ChIJCe2kw4tx5kcRsWvWE--Pn68,narro,0.7066
ChIJAQCQ0Mhx5kcRMvesaRcKEBU,Hôtel Le Royal,ChIJo7z6w4Vx5kcRBUa6EeE5kK0,Pizzamore Paris,0.7067
ChIJRUGiNZ1v5kcRUAZ1ZKOKKws,Artisan de la Truffe Marais,ChIJ9b08ehpu5kcRevjz53y7vyw,Hôtel National des Arts et Métiers,0.7067
ChIJB7HWXEdu5kcRLyecSpxS0xw,Le Dream Café,ChIJX0YtjWpu5kcR-PGPnAPeC-4,Résidence du Pré,0.7068
ChIJmUnWNT1x5kcR8EL2VvKUH1Q,Didon,ChIJNzXxH5pv5kcR8-zHC1e9BtM,Maison Gainsbourg,0.7069
ChIJQVElNfZt5kcRqAFg7WalTvo,Théâtre Artistic Athévains,ChIJiWtVEApy5kcRGNWeyGlkJ4c,Bistrot Beyrouth,0.7072
ChIJLXhXVUxu5kcRN4f7E6sH0Cc,Le Bistrot des Cinéastes (location de salle),ChIJEWcGKaxv5kcRvZhRlEDZQFE,Bibliothèque Colette Vivier,0.7073
ChIJEWcGKaxv5kcRvZhRlEDZQFE,Bibliothèque Colette Vivier,ChIJLXhXVUxu5kcRN4f7E6sH0Cc,Le Bistrot des Cinéastes (location de salle),0.7073
ChIJAUhOIRtx5kcR_2YSAPhmPsU,La Grivoiserie,ChIJz432B3hx5kcRp9BF9kr3jZs,Restaurant Aux Perchés,0.7074
ChIJxdlh491x5kcR9bX7-z0NCVs,Les Thermes du Nord / Thermes et Hôtel de Cluny,ChIJAZZ_9fBx5kcRtTny2D6Vpaw,Statue de Charlemagne et ses leudes,0.7074
ChIJlVvipTFu5kcR6VwB1PiwKv8,Pur',ChIJbQIVIwBv5kcR9_gEtKznj_w,Bohemia Cafe Brunch,0.7075
ChIJzfnngJBt5kcRi9vU5a5DvOU,Relais H Café,ChIJRRqf2Oxt5kcRyVZx4e6Vx1U,Les Plateaux Sauvages,0.7075
ChIJLfLgzzpu5kcR8oPteJO1LfM,Les cafés San José - Meilleur café de Paris | Café pas chère Paris | Torréfacteur Paris,ChIJ7ZNZMztu5kcRLrZCIDOuYYQ,Le Comptoir des Petits Champs,0.7075
ChIJvwqQLD1u5kcRCXnSoCPt0dQ,Pollop,ChIJdVWQnhVu5kcR65HtsubO-aM,Église Saint-Eugène-Sainte-Cécile,0.7078
ChIJU9JgUOtv5kcRIDE94yiagRk,Chez Gabrielle,ChIJlwwDkOxv5kcRbaSJSKYoEgs,CAFÉ LATERAL,0.7079
ChIJu5YsFy1w5kcRXZLyDsRiskI,Nakatani,ChIJR6EI_9lx5kcRUe9pv-fxoVg,Hôtel Bonaparte Paris,0.708
ChIJ-yXSUOVv5kcR9fmR_xAkP3w,Le Kléber Brasserie,ChIJG44CQ-hv5kcRp8U5BM-uRps,Hôtel Elysées Régencia,0.7083
ChIJ35ar7nJw5kcRR2-Jh-Zj4Bs,Le Beurre Noisette,ChIJ_ScCPD5w5kcRuCUV4DJ0024,L'Inattendu,0.7083
ChIJ-y6QTRxu5kcRoCX149XzJ4c,Théâtre du Renard,ChIJyYqShB5u5kcRVDMsEkL-AKw,"O'Sullivans Rebel Bar, Bar / Pub Châtelet",0.7086
ChIJXVyl_9Zx5kcRHMJi4ZCgP04,La Bibliothèque de l'Histoire du Protestantisme Français,ChIJXQFW49Zx5kcRaUxn4GOsoOo,Hôtel des Saints Pères - Esprit de France,0.7086
ChIJyYqShB5u5kcRVDMsEkL-AKw,"O'Sullivans Rebel Bar, Bar / Pub Châtelet",ChIJ-y6QTRxu5kcRoCX149XzJ4c,Théâtre du Renard,0.7086
ChIJdc0AZtVx5kcR1eP3qDSBv38,Hôtel Duc de Saint-Simon,ChIJB2Tm_CZw5kcR7ulOa5w2xjU,Zia,0.7088
ChIJo9kVjU9u5kcR-sMdiqnhJSw,Hôtel Monsieur Aristide,ChIJO2gKk7lv5kcRy6hoN_qAymU,Hôtel Rochechouart,0.7088
ChIJu2Bp4u9x5kcRe8ixVXFnYuQ,Nuance café,ChIJFdMXPeZx5kcRH0WDxmuFT2s,The Bombardier,0.7088
ChIJr6K0cJ9x5kcR0bAIb-trvFk,Ten Belles 6 | Coffee Shop | Pain au levain & torréfaction artisanale,ChIJMTxKuI1x5kcR-gB6F7WVr3Y,Le Pasteur,0.7088
ChIJT4EC1Rtw5kcR-E0h0YgYG2k,Neoness Paris 15 La Motte-Picquet,ChIJO3m0ygBw5kcRH29nUygFn_Y,Le Belair,0.709
ChIJO3m0ygBw5kcRH29nUygFn_Y,Le Belair,ChIJT4EC1Rtw5kcR-E0h0YgYG2k,Neoness Paris 15 La Motte-Picquet,0.709
ChIJz12XZcJx5kcRvc1BFooBFvg,Hôtel Relais Saint Jacques,ChIJG8B_Ftlx5kcRgTecvc-2MIg,Welcome Hotel Paris Saint Germain des Prés,0.709
ChIJCwbVRQNu5kcRMOY9CGHUMyg,Comptoir des Archives,ChIJi7BdOx1u5kcRR6z_grQnfp0,Les Marronniers,0.709
ChIJi7BdOx1u5kcRR6z_grQnfp0,Les Marronniers,ChIJCwbVRQNu5kcRMOY9CGHUMyg,Comptoir des Archives,0.709
ChIJjXueOxlu5kcRiLZGnL93cOE,Au Père Tranquille,ChIJOxeopxlu5kcRS0e0ez5f1lc,Café Étienne,0.7093
ChIJq8adVjFu5kcR_pYo5wk4QME,Théâtre Édouard VII,ChIJSQPD-Tpu5kcRoEh1NP-mzII,Aki Café,0.7093
ChIJqyQphd1v5kcRVfvCNyBjPdc,Flamme de la Liberté,ChIJszUBSeVv5kcRzUUySrscBGY,Sofitel Paris Baltimore Tour Eiffel,0.7093
ChIJaVloenRy5kcRhA5hO7IGMoQ,Hôtel du Prince Eugène,ChIJSxk5anNy5kcRyxyuqYou2o8,Le Patio Bastille,0.7096
ChIJMZbMKPht5kcR6B7WZIZLi7Q,Les Artistes Gourmands,ChIJ8TxnRPZt5kcRHew2Kk6-D9s,Il Bacaro,0.7096
ChIJ54MQfjRv5kcRfVLGGHNetiY,Maison ELLE Paris Etoile,ChIJaQacl-pv5kcRC2DmtH2M0jk,Le Royal Monceau - Raffles Paris,0.7097
ChIJuYz6FkFu5kcRc7_Om2T9aHg,La Baze,ChIJK0hynkhu5kcR5_N4MTI0kNE,L'Embuscade,0.7097
ChIJl7wVSONt5kcRoHde85_JmhI,ASTIER restaurant ouvert 7j/7 canal Saint-Martin/République,ChIJiZ5-zw5u5kcR47xeriAuKI0,Les Parigots République - Restaurant Paris 10 eme,0.7099
ChIJC1u11S9u5kcRcpmIym_Llx0,Nomad’s,ChIJy9MoOzZu5kcRF4kuDDEUkX0,Braun Notes,0.7099
ChIJn1UbPKVv5kcRBpQYCX7YfYI,Iguana - Batignolles,ChIJ_zxGHLJv5kcRXwA_T19oKRU,Hôtel des Batignolles,0.71
ChIJVVVFQ6Nv5kcR5-9XVptVpyo,Hôtel Mercure Paris 17 Batignolles,ChIJz-42z7tv5kcRbxrwRWQ00UE,Statue d'Alexandre Dumas,0.71
ChIJmYZAEBlu5kcRXjV0uAu1cKw,Le Paname,ChIJCwbVRQNu5kcRMOY9CGHUMyg,Comptoir des Archives,0.71
ChIJ85u0Hyhu5kcRCBV4nounEmY,Hôtel Da Vinci & Spa - Paris,ChIJmUnWNT1x5kcR8EL2VvKUH1Q,Didon,0.71
ChIJe9sLLKdv5kcRZdbKgdRlo84,On the Bab,ChIJRS7Nsz1v5kcRDdrbwdlvhZw,Café Nuances,0.7101
ChIJRVLtzt5x5kcRr41EDZ8g96A,Maison Cluny,ChIJVTEm3wtx5kcRetiklv_9-MI,Alexandre BAR PUB Paris 05,0.7101
ChIJ_zU13ZNt5kcRQpRb1gneBhI,Le Relais des Pyrénées,ChIJ-5mwAO5t5kcRGRGxKqID0sQ,Mo'Town Bar,0.7102
ChIJMfkUJ8Jv5kcRcxLjpTUDV9E,Restaurant Monsieur Lancaster,ChIJhUr5U89v5kcRFRZjrrx5LbY,Perpetual,0.7103
ChIJ8xhB1t5x5kcRbybH68TYLas,Tennessee - Paris,ChIJGYs9GN9x5kcRsRy5IisFSKE,Le Christine,0.7103
ChIJ48WzqPdt5kcROEVl6Np10lQ,Au Cadran Voltaire,ChIJ8XvwzA5y5kcRHuOCXW2GAFo,164 Sauvage,0.7103
ChIJ8XvwzA5y5kcRHuOCXW2GAFo,164 Sauvage,ChIJ48WzqPdt5kcROEVl6Np10lQ,Au Cadran Voltaire,0.7103
ChIJn6twgaVx5kcRb_cfC2cSTnA,IL FARNIENTE,ChIJSQ98rbZx5kcRSW0E_MiWvfE,Les Pipelettes,0.7104
ChIJX3Q5NgZy5kcRLrNJNP1wIro,Le Motel,ChIJdf0QbABu5kcRQEZxY0NicW4,Le Petit Marché,0.7104
ChIJjTtwWBhw5kcR7bTMVjRtNI0,Hôtel Le Parisis,ChIJ1YmXtDpw5kcRudsHSQo9Mx4,Librairie Valentin,0.7108
ChIJJRD9yMJx5kcRnVoOZLEfrkg,Le Pantalon,ChIJ2ULeoydx5kcRR_yPLJShUEo,Knight's Pub,0.7108
ChIJbxOS2nly5kcR87zH3ie6QmY,Café l'Évasion,ChIJ8TsQjolt5kcR09xj3BHI-rI,Le Piston Pélican,0.711
ChIJA2SDUIxx5kcRu5ZgK_Op-70,C.O.Q Hôtel Paris,ChIJcTLqFIxx5kcR1WAMUhg4ISs,Crêperie Paris Breizh Italie,0.7111
ChIJCSfCcMdv5kcRLXQPOwr78pw,TANORI Arts et Métiers,ChIJ871iyhlu5kcRmKuQv9m2NX0,La Cave de Martin,0.7111
ChIJAQAwKqxx5kcRGTk1z2e7oAI,Restaurant Bus Toqué Paris,ChIJu-kYautv5kcRkQe9ga-vMu4,Hôtel Plaza Etoile,0.7111
ChIJhY5OQiNu5kcRPsVSAaVLxmw,Les Fines Gueules,ChIJy63oFehv5kcRzT3ini-KYSo,Pomelo Bistrot - Restaurant à Paris 2e,0.7112
ChIJDXk7b4Rt5kcRIYzJLmKCrIU,Café Le Papillon,ChIJa_TEXgNt5kcRcAY3iUJ3ORc,Les Rêveuses,0.7113
ChIJNf8JM4tt5kcR2zV9W5BprFM,L'apéronome,ChIJ2ygHt_ht5kcRJT3rpsBU2sQ,La Robe de la Girafe - Bistro Paris 11,0.7114
ChIJ2ygHt_ht5kcRJT3rpsBU2sQ,La Robe de la Girafe - Bistro Paris 11,ChIJNf8JM4tt5kcR2zV9W5BprFM,L'apéronome,0.7114
ChIJA50HN0zVwkcR-AviioGmuMI,Seven Hotel,ChIJ6zDNm7px5kcRm6HiB3twBbw,L'Ours et la Vieille Grille,0.7114
ChIJV5nM73Ru5kcRyT11PgnEAk0,La Librairie du Canal,ChIJM2jgYtJt5kcRHUBYn-2hpLU,Café des dames- place Colonel Fabien,0.7115
ChIJSSRGOvht5kcRYynYXO1RY_A,Square Maurice Gardette,ChIJUV-8mTht5kcRUPNTaT6O-O4,Orgueil,0.7116
ChIJUV-8mTht5kcRUPNTaT6O-O4,Orgueil,ChIJSSRGOvht5kcRYynYXO1RY_A,Square Maurice Gardette,0.7116
ChIJbQVbQ0Nt5kcRjoeQBh7_B_U,Dr Feelgood - Rocket,ChIJB6j77fZt5kcRZP2QGdWKjmw,Le Musée du Fumeur,0.7117
ChIJ8eiR28Nt5kcR3z-o7HHBEDg,Chez Vincent,ChIJa0CGM2xv5kcRzl9FxSAfTGg,Le Bar des Fils,0.7119
ChIJa0CGM2xv5kcRzl9FxSAfTGg,Le Bar des Fils,ChIJ8eiR28Nt5kcR3z-o7HHBEDg,Chez Vincent,0.7119
ChIJ1ypGGXFv5kcRwfom7KcooBM,La Main D'or,ChIJm6EsEbRx5kcRH6fDdzGtCP4,Félicie,0.712
ChIJ1a26s0Jx5kcRBlDlvmhDgvU,Au Café Jaby,ChIJ3es3oz5w5kcR9EQzxS_q1f0,Hotel AMI,0.7121
ChIJy-h1t99t5kcR5dIEom65fBA,Bibliothèque François Villon,ChIJ-xIZQG1u5kcRKaNALPdLHFk,Midnight Hôtel Paris,0.7121
ChIJ-xIZQG1u5kcRKaNALPdLHFk,Midnight Hôtel Paris,ChIJy-h1t99t5kcR5dIEom65fBA,Bibliothèque François Villon,0.7121
ChIJOXBdfcZv5kcR-9KI3tP4KqY,SHABESTAN - Champs-Élysées,ChIJMfkUJ8Jv5kcRcxLjpTUDV9E,Restaurant Monsieur Lancaster,0.7121
ChIJjyEd6BZv5kcRnOp8rHh2SXI,Volare restaurant,ChIJ2yf0bxBu5kcR539jzGvoDsc,Musée Technologique et Industriel,0.7122
ChIJnxvqIPht5kcRF9uc3OGkCYA,Le Split,ChIJv_Mu-P5t5kcRoaHRygqGKqo,Comédie Bastille,0.7123
ChIJv_Mu-P5t5kcRoaHRygqGKqo,Comédie Bastille,ChIJnxvqIPht5kcRF9uc3OGkCYA,Le Split,0.7123
ChIJ75iOCfFt5kcRnj3TzwK0DX4,Le Passage vers les Etoiles,ChIJiVn1-DNt5kcRE4c0mb5jPwo,Achi,0.7124
ChIJiVn1-DNt5kcRE4c0mb5jPwo,Achi,ChIJ75iOCfFt5kcRnj3TzwK0DX4,Le Passage vers les Etoiles,0.7124
ChIJbbk--Tpy5kcRDCoZF1dxJIw,Kenzy,ChIJv5W2kA5z5kcRewNmmN4KzIY,Le 3Bis,0.7125
ChIJqbP8q9lv5kcRx3GHxQkyS1o,Tome 7,ChIJYSP-5dxv5kcRYmiYitDn-W4,Bar des Théâtres,0.7126
ChIJYSP-5dxv5kcRYmiYitDn-W4,Bar des Théâtres,ChIJqbP8q9lv5kcRx3GHxQkyS1o,Tome 7,0.7126
ChIJcTfN6JBx5kcRGgAMT2F8MRM,Le Diamant,ChIJy8J5lJFx5kcRrvqD7rYD5jg,La Butte Aux Piafs,0.7127
ChIJoyq_h9Zx5kcRbLHS-fB-lzs,Maison de Verre,ChIJNceV7tVv5kcRuCnjOQymsdI,Au Coin de la Rue,0.7127
ChIJGUwnjuxv5kcRDgx0QsLHE1U,Cinéma Mac-Mahon,ChIJNUkbr4xv5kcR0v8210KpqYk,Le Petit Maillot,0.713
ChIJa3CaDFZl5kcRz7wLogEYi9c,Le Chalet,ChIJa_WISPdv5kcROEsLZ4zgKcY,Meliá París Champs Elysées,0.713
ChIJ-5Isx9ht5kcRv0flTqjQnIY,L'imprévu,ChIJsXKCSMVt5kcRbyk5Tz8XWVQ,Les Chics Types,0.7131
ChIJx5SazDty5kcRksaOSD3K1_k,Galerie Mathgoth,ChIJNbHgsyRy5kcRnQnl3F6NW5w,Studio Luna Rossa,0.7132
ChIJAdrmaTpu5kcRvqFgACcVOls,Histovery,ChIJgY_CSzxu5kcRoxqGShiFza8,Le Public Système Cinéma,0.7132
ChIJgY_CSzxu5kcRoxqGShiFza8,Le Public Système Cinéma,ChIJAdrmaTpu5kcRvqFgACcVOls,Histovery,0.7132
ChIJNbHgsyRy5kcRnQnl3F6NW5w,Studio Luna Rossa,ChIJx5SazDty5kcRksaOSD3K1_k,Galerie Mathgoth,0.7132
ChIJhaqIMP5x5kcRfasCZTC3M3M,Turenne Le Marais,ChIJM9x9V_1x5kcRaA8G84Jl4X0,"La Perla Bar Paris, meilleur bar à Tequila Paris, bar et restaurant mexicain, mezcal Paris, bar à cocktails",0.7133
ChIJ-d6r8-9v5kcRWPaPqwvsfLc,Le Corner,ChIJa_WISPdv5kcROEsLZ4zgKcY,Meliá París Champs Elysées,0.7133
ChIJ7TWlx9hx5kcRFaK9ELNH0Qk,Prescription Cocktail Club,ChIJ-bF0VAhu5kcRg7-tToTSzy0,CAMILA,0.7133
ChIJZ1uqAMJx5kcRb4AuGApqoTQ,Inspirama,ChIJj7WBtelx5kcRCa6xCYYGU9s,Centre Documentaire du CAPHES,0.7134
ChIJj7WBtelx5kcRCa6xCYYGU9s,Centre Documentaire du CAPHES,ChIJZ1uqAMJx5kcRb4AuGApqoTQ,Inspirama,0.7134
ChIJsewfouxv5kcRYP6E6fbl3uI,Hôtel Magda Champs Elysées,ChIJ8TG0Me1v5kcRcBtRTpMucjs,L'Arc Café,0.7134
ChIJ170QCNRv5kcRc418TpSlrrA,Café Inn,ChIJdzzfpr9v5kcRiQLjPwOLJdU,L'Envers - Cave et Bar à Vin - Wine bar and Wine shop,0.7134
ChIJkXymkTpu5kcRDrOjAeTc7ZY,Hôtel Ascot Opéra,ChIJywafyi9u5kcRBS5lsgTaE4Y,La Corte,0.7134
ChIJ254FmoRt5kcR45dOGiydt14,Ora Farmhouse - Pavillon du Lac,ChIJ1d_XysNt5kcRc20ajeL9fYQ,Restaurant Quedubon,0.7136
ChIJ1d_XysNt5kcRc20ajeL9fYQ,Restaurant Quedubon,ChIJ254FmoRt5kcR45dOGiydt14,Ora Farmhouse - Pavillon du Lac,0.7136
ChIJx0UEHuVt5kcRJqCxQoQaDWE,Libralire,ChIJKXrmBeZt5kcRbNt8z08pJqc,Le Barbouquin,0.7137
ChIJKXrmBeZt5kcRbNt8z08pJqc,Le Barbouquin,ChIJx0UEHuVt5kcRJqCxQoQaDWE,Libralire,0.7137
ChIJJdqGt_xt5kcRwt-MJujFxjE,Pierre Sang on Gambey,ChIJoZuX1fxt5kcRKC-vvTCiJE8,L'Acolyte de l'Insolite,0.7137
ChIJBa-_jPxt5kcRCb0QQXvFw_I,Los Franchutes,ChIJv_Mu-P5t5kcRoaHRygqGKqo,Comédie Bastille,0.7137
ChIJ-fCW38Nt5kcRi1sJWTqifUA,ACTING INTERNATIONAL - Formation Professionnelle Théâtre et Cinéma,ChIJRT5dX95t5kcRSLiYeG8b3jw,Les Frangins,0.714
ChIJeQ9sPEJu5kcRh2aEyCaktRI,Hôtel du Square d'Anvers,ChIJj79mlmtu5kcRnZnKO0eCD_8,Le Rocroy Hôtel & Spa,0.714
ChIJ21vTBwBx5kcRTzVwBmLzN78,Les Invalides,ChIJO3-StIJv5kcRshrNqBBV6wA,Le comptoir de la traboule,0.714
ChIJj79mlmtu5kcRnZnKO0eCD_8,Le Rocroy Hôtel & Spa,ChIJeQ9sPEJu5kcRh2aEyCaktRI,Hôtel du Square d'Anvers,0.714
ChIJVwk8YcFv5kcRQeUuzG1lqDc,Élysées Ottoman,ChIJ6T1Rvclv5kcR-1i601ruJv0,Hôtel d'Argenson,0.7141
ChIJmd7egwdu5kcRWybcOI2wNcc,Le Mammouth,ChIJu1DtVvxt5kcRqHa5XRn0Sis,Grand Café Bataclan,0.7144
